block_id,route_id,wheelchair_accessible,direction_id,trip_headsign,shape_id,service_id,trip_id
b_65672,18253,1,0,TO NORTH HANLEY TC VIA DADE,111106,1_merged_3090847,3066473
a_69151,18337,1,0,19TH & CENTRAL,111511,2_merged_3090846,3087116
b_69125,18264,1,0,MISSOURI AVE- ML KING,111159,2_merged_3090849,3076710
b_6548,18218,1,0,TO CIVIC CENTER TC,110976,3_merged_3090848,3061882
a_652,18289,1,1,TO MALLINCKRODT CENTER TC,111320,1_merged_3090844,3080414
a_62392,18312,1,0,TO SO COUNTY MALL,111394,3_merged_3090845,3083377
a_62574,18312,1,0,TO SO COUNTY MALL,111394,3_merged_3090845,3083376
a_62391,18312,1,0,TO SO COUNTY MALL,111394,3_merged_3090845,3083375
a_62398,18312,1,1,TO NORTH HANLEY TC,111395,2_merged_3090846,3083374
a_62395,18312,1,1,TO NORTH HANLEY TC,111395,2_merged_3090846,3083373
a_62394,18312,1,1,TO NORTH HANLEY TC,111395,2_merged_3090846,3083372
a_62396,18312,1,1,TO NORTH HANLEY TC,111395,2_merged_3090846,3083371
a_62395,18312,1,1,TO NORTH HANLEY TC,111395,2_merged_3090846,3083370
b_62571,18248,1,1,TO CIVIC CENTER TC,111076,3_merged_3090848,3065941
a_69173,18339,1,0,ROSEMONT - TO EMERSON PARK STA,111513,3_merged_3090845,3087379
a_62394,18312,1,0,TO SO COUNTY MALL,111394,3_merged_3090845,3083379
a_62391,18312,1,0,TO SO COUNTY MALL,111394,3_merged_3090845,3083378
a_67107,18348R,1,1,RED LINE TO LAMBERT AIRPORT TERMINAL #1,111568,2_merged_3090846,3088703
a_67110,18348R,1,1,RED LINE TO LAMBERT AIRPORT TERMINAL #1,111568,2_merged_3090846,3088702
a_67112,18348B,1,1,BLUE LINE TO SHREWSBURY LANSDOWNE I-44,111564,2_merged_3090846,3088701
a_67111,18348B,1,1,BLUE LINE TO SHREWSBURY LANSDOWNE I-44,111564,2_merged_3090846,3088700
a_67103,18348B,1,1,BLUE LINE TO SHREWSBURY LANSDOWNE I-44,111564,2_merged_3090846,3088707
a_67105,18348B,1,1,BLUE LINE TO SHREWSBURY LANSDOWNE I-44,111564,2_merged_3090846,3088706
a_67104,18348R,1,1,RED LINE TO LAMBERT AIRPORT TERMINAL #1,111568,2_merged_3090846,3088705
a_67108,18348B,1,1,BLUE LINE TO SHREWSBURY LANSDOWNE I-44,111564,2_merged_3090846,3088704
a_62532,18320,1,0,TO LOUGHBOROUGH COMMONS,111423,1_merged_3090844,3084323
a_67116,18348B,1,1,BLUE LINE TO SHREWSBURY LANSDOWNE I-44,111564,2_merged_3090846,3088709
a_67115,18348R,1,1,RED LINE TO LAMBERT AIRPORT TERMINAL #1,111568,2_merged_3090846,3088708
a_62578,18321,1,0,TO TELEGRAPH ONLY,111427,2_merged_3090846,3084767
a_69123,18338,1,0,MISSOURI AVE- ML KING,111512,3_merged_3090845,3087250
a_69124,18338,1,0,MISSOURI AVE- ML KING,111512,3_merged_3090845,3087251
a_69125,18338,1,0,MISSOURI AVE- ML KING,111512,3_merged_3090845,3087252
a_69126,18338,1,0,MISSOURI AVE- ML KING,111512,3_merged_3090845,3087253
a_69125,18338,1,0,MISSOURI AVE- ML KING,111512,3_merged_3090845,3087254
a_6518,18290,1,1,TO ROCK ROAD TC,111329,2_merged_3090846,3080575
a_6511,18290,1,1,TO ROCK ROAD TC,111329,2_merged_3090846,3080576
a_6515,18290,1,1,TO ROCK ROAD TC,111327,2_merged_3090846,3080577
a_69125,18338,1,0,MISSOURI AVE- ML KING,111512,3_merged_3090845,3087258
a_6518,18290,1,1,TO ROCK ROAD TC,111327,2_merged_3090846,3080579
a_69221,18341,1,1,WASHINGTON PARK - TO EMERSON PARK TC VIA 62ND AND FOREST,111591,2_merged_3090846,3087708
a_69171,18341,1,1,WASHINGTON PARK - TO EMERSON PARK TC,111521,2_merged_3090846,3087709
b_6513,18217,1,0,TO BRENTWOOD I-64 TC,110969,1_merged_3090847,3061621
b_6511,18217,1,0,TO BRENTWOOD I-64 TC,110969,1_merged_3090847,3061620
b_6513,18217,1,0,TO BRENTWOOD I-64 TC,110969,1_merged_3090847,3061623
a_62575,18321,1,0,TO SO COUNTY MALL,111426,2_merged_3090846,3084760
a_62523,18320,1,0,TO LOUGHBOROUGH COMMONS,111423,1_merged_3090844,3084310
b_65599,18249,1,1,TO NORTH COUNTY TC,111082,2_merged_3090849,3066079
a_62578,18321,1,0,TO SO COUNTY MALL,111426,2_merged_3090846,3084763
a_65151,18297,1,0,TO CENTRAL WEST END TC,111357,3_merged_3090845,3081628
b_65600,18249,1,1,TO NORTH COUNTY TC,111082,2_merged_3090849,3066075
a_65151,18297,1,0,TO CENTRAL WEST END TC,111357,3_merged_3090845,3081626
b_65599,18249,1,1,TO NORTH COUNTY TC,111082,2_merged_3090849,3066077
a_65151,18297,1,0,TO CENTRAL WEST END TC,111357,3_merged_3090845,3081624
b_65595,18249,1,1,TO NORTH COUNTY TC,111082,2_merged_3090849,3066071
a_65151,18297,1,0,TO CENTRAL WEST END TC,111357,3_merged_3090845,3081622
a_65153,18297,1,0,TO CENTRAL WEST END TC,111357,3_merged_3090845,3081621
b_65599,18249,1,1,TO NORTH COUNTY TC,111082,2_merged_3090849,3066072
a_62530,18320,1,0,TO LOUGHBOROUGH COMMONS,111423,1_merged_3090844,3084313
b_62852,18259,1,1,TO NORTH HANLEY TC,111144,2_merged_3090849,3067510
a_62522,18320,1,0,TO LOUGHBOROUGH COMMONS,111423,1_merged_3090844,3084314
a_62524,18320,1,0,TO LOUGHBOROUGH COMMONS,111423,1_merged_3090844,3084315
a_65805,18295,1,0,TO CENTRAL WEST END TC,111350,3_merged_3090845,3081236
b_62400,18239,1,1,TO NORTH HANLEY TC,111041,1_merged_3090847,3064429
b_62539,18247,1,1,TO BROADWAY TAYLOR TC,111072,1_merged_3090847,3065458
a_62531,18320,1,0,TO LOUGHBOROUGH COMMONS,111423,1_merged_3090844,3084317
b_65651,18251,1,1,TO NORTH COUNTY TC,111099,3_merged_3090848,3066368
b_651,18216,1,0,TO CENTRAL WEST END TC,110964,1_merged_3090847,3061489
a_62523,18320,1,0,TO LOUGHBOROUGH COMMONS,111423,1_merged_3090844,3084318
b_6562,18219,1,0,GREEN LINE,110983,2_merged_3090849,3061959
b_6562,18219,1,0,GREEN LINE,110983,2_merged_3090849,3061958
b_65653,18251,1,1,TO NORTH COUNTY TC,111099,1_merged_3090847,3066276
b_69111,18281,1,1,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,111255,1_merged_3090847,3072743
b_65712,18254,1,1,TO HAMPTON GRAVOIS TC VIA FOREST PARK,111116,3_merged_3090848,3066719
b_6561,18219,1,0,GREEN LINE,110983,2_merged_3090849,3061953
b_6561,18219,1,0,GREEN LINE,110983,2_merged_3090849,3061952
b_6561,18219,1,0,GREEN LINE,110983,2_merged_3090849,3061951
b_6561,18219,1,0,GREEN LINE,110983,2_merged_3090849,3061950
b_6562,18219,1,0,GREEN LINE,110983,2_merged_3090849,3061957
b_6562,18219,1,0,GREEN LINE,110983,2_merged_3090849,3061956
b_6561,18219,1,0,GREEN LINE,110983,2_merged_3090849,3061955
b_6561,18219,1,0,GREEN LINE,110983,2_merged_3090849,3061954
a_67110,18348R,1,1,RED LINE TO LAMBERT AIRPORT TERMINAL #1,111568,3_merged_3090845,3088975
b_67101,18274R,1,0,RED LINE TO SHILOH SCOTT,111213,1_merged_3090847,3069346
b_67102,18274R,1,0,RED LINE TO SHILOH SCOTT,111213,3_merged_3090848,3069870
b_65108,18222,1,1,TO HAMPTON GRAVOIS TC,110998,1_merged_3090847,3062244
a_69250,18342,1,0,O'FALLON FAIRVIEW HGHTS - TO SHILOH SCOTT STA VIA ST. CLAIR SQUARE,111526,2_merged_3090846,3087874
a_69251,18342,1,0,O'FALLON FAIRVIEW HGHTS - TO SHILOH SCOTT STA VIA ST. CLAIR SQUARE,111526,2_merged_3090846,3087875
a_651,18289,1,0,TO CENTRAL WEST END TC,111318,1_merged_3090844,3080396
a_69247,18342,1,0,O'FALLON FAIRVIEW HGHTS - TO SHILOH SCOTT STA VIA ST. CLAIR SQUARE,111526,2_merged_3090846,3087877
a_69257,18342,1,0,O'FALLON FAIRVIEW HGHTS - TO SHILOH SCOTT STA VIA ST. CLAIR SQUARE,111526,2_merged_3090846,3087870
a_69256,18342,1,0,O'FALLON FAIRVIEW HGHTS - TO SHILOH SCOTT STA VIA ST. CLAIR SQUARE,111526,2_merged_3090846,3087871
a_69247,18342,1,0,O'FALLON FAIRVIEW HGHTS - TO SHILOH SCOTT STA VIA ST. CLAIR SQUARE,111526,2_merged_3090846,3087872
a_69246,18342,1,0,O'FALLON FAIRVIEW HGHTS - TO SHILOH SCOTT STA VIA ST. CLAIR SQUARE,111526,2_merged_3090846,3087873
a_69252,18342,1,1,O'FALLON FAIRVIEW HGHTS - TO FAIRVIEW HGHTS STA VIA ST. CLAIR SQUARE,111530,2_merged_3090846,3087878
a_69246,18342,1,1,O'FALLON FAIRVIEW HGHTS - TO FAIRVIEW HGHTS STA VIA ST. CLAIR SQUARE,111530,2_merged_3090846,3087879
b_62534,18247,1,0,TO LOUGHBOROUGH COMMONS,111071,2_merged_3090849,3065541
b_62573,18248,1,1,TO CIVIC CENTER TC,111076,3_merged_3090848,3065942
a_65108,18295,1,1,TO HAMPTON GRAVOIS TC,111352,2_merged_3090846,3090446
b_65462,18244,1,1,TO RIVERVIEW TC,111059,1_merged_3090847,3064976
b_65462,18244,1,1,TO RIVERVIEW TC,111059,1_merged_3090847,3064977
b_65286,18242,1,0,TO CLAYTON TC,111050,2_merged_3090849,3064781
b_62538,18247,1,1,TO BROADWAY TAYLOR TC,111072,1_merged_3090847,3065457
b_65462,18244,1,1,TO RIVERVIEW TC,111059,1_merged_3090847,3064974
b_65443,18242,1,0,TO CLAYTON TC,111050,2_merged_3090849,3064780
b_65473,18245,1,0,TO RIVERVIEW TC VIA SCHNUCKS DISTRIBUTION,111060,1_merged_3090847,3065066
b_65462,18244,1,1,TO RIVERVIEW TC,111059,1_merged_3090847,3064975
b_65443,18242,1,0,TO CLAYTON TC,111050,2_merged_3090849,3064783
b_69142,18283,1,1,SAUGET- WATER ST TO 5TH & MO TC,111259,1_merged_3090847,3073176
b_65475,18245,1,0,TO RIVERVIEW TC,111061,2_merged_3090849,3065113
b_65285,18242,1,0,TO CLAYTON TC,111050,2_merged_3090849,3064782
a_65747,18328,1,1,TO CHESTERFIELD MALL,111473,2_merged_3090846,3085708
a_65746,18328,1,1,TO CHESTERFIELD MALL,111473,2_merged_3090846,3085709
a_6511,18290,1,1,TO ROCK ROAD TC,111327,3_merged_3090845,3080632
a_65747,18328,1,1,TO CHESTERFIELD MALL,111473,2_merged_3090846,3085704
a_65746,18328,1,1,TO CHESTERFIELD MALL,111473,2_merged_3090846,3085705
a_65747,18328,1,1,TO CHESTERFIELD MALL,111473,2_merged_3090846,3085706
a_65746,18328,1,1,TO CHESTERFIELD MALL,111473,2_merged_3090846,3085707
a_65745,18328,1,1,TO CHESTERFIELD MALL,111473,2_merged_3090846,3085700
a_65744,18328,1,1,TO CHESTERFIELD MALL,111473,2_merged_3090846,3085701
a_65745,18328,1,1,TO CHESTERFIELD MALL,111473,2_merged_3090846,3085702
a_65744,18328,1,1,TO CHESTERFIELD MALL,111473,2_merged_3090846,3085703
a_65441,18305,1,1,TO FEE FEE & WESTPORT,111380,3_merged_3090845,3090795
a_65281,18305,1,1,TO FEE FEE & WESTPORT,111380,3_merged_3090845,3090794
a_65441,18305,1,1,TO FEE FEE & WESTPORT,111380,3_merged_3090845,3090797
a_65282,18305,1,1,TO FEE FEE & WESTPORT,111380,3_merged_3090845,3090796
a_65442,18305,1,0,TO CLAYTON TC,111379,3_merged_3090845,3090791
a_65285,18305,1,0,TO CLAYTON TC,111379,3_merged_3090845,3090790
a_65442,18305,1,0,TO CLAYTON TC,111379,3_merged_3090845,3090793
a_65285,18305,1,0,TO CLAYTON TC,111379,3_merged_3090845,3090792
a_65808,18295,1,1,TO HAMPTON GRAVOIS TC,111352,2_merged_3090846,3090449
a_65363,18310,1,1,TO W FLORISSANT,111391,3_merged_3090845,3083158
a_65442,18305,1,1,TO FEE FEE & WESTPORT,111380,3_merged_3090845,3090799
a_65284,18305,1,1,TO FEE FEE & WESTPORT,111380,3_merged_3090845,3090798
a_65805,18295,1,1,TO HAMPTON GRAVOIS TC,111352,2_merged_3090846,3090448
a_65363,18310,1,1,TO W FLORISSANT,111391,3_merged_3090845,3083157
b_69171,18286,1,0,WASHINGTON PARK - TO WASHINGTON PARK TC,111267,1_merged_3090847,3073625
b_65476,18245,1,0,TO RIVERVIEW TC,111061,2_merged_3090849,3065115
b_65644,18250,1,0,TO NORTH HANLEY TC VIA SCHNUCKS DISTRIBUTION,111084,2_merged_3090849,3066199
a_65363,18310,1,1,TO W FLORISSANT,111391,3_merged_3090845,3083156
b_65653,18251,1,0,TO NORTH HANLEY TC,111096,3_merged_3090848,3066339
b_65474,18245,1,0,TO RIVERVIEW TC,111061,2_merged_3090849,3065114
b_65720,18254,1,1,TO HAMPTON GRAVOIS TC VIA FOREST PARK,111116,3_merged_3090848,3066738
a_65363,18310,1,1,TO W FLORISSANT,111391,3_merged_3090845,3083155
b_62537,18247,1,1,TO BROADWAY TAYLOR TC,111072,1_merged_3090847,3065455
a_62396,18312,1,1,TO NORTH HANLEY TC,111395,3_merged_3090845,3083406
a_62391,18312,1,1,TO NORTH HANLEY TC,111395,3_merged_3090845,3083401
a_65361,18310,1,1,TO W FLORISSANT,111391,3_merged_3090845,3083152
b_69103,18281,1,0,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,111251,1_merged_3090847,3072715
a_62392,18312,1,1,TO NORTH HANLEY TC,111395,3_merged_3090845,3083403
b_69261,18287,1,0,CASEYVILLE - TO COLLINSVILLE TC,111269,1_merged_3090847,3073758
b_69105,18281,1,1,MAIN ST STATE ST - TO BELLEVILLE STA VIA FAIRVIEW HGTS STA,111255,2_merged_3090849,3072866
b_69261,18287,1,0,CASEYVILLE - TO COLLINSVILLE TC,111269,1_merged_3090847,3073756
b_69261,18287,1,0,CASEYVILLE - TO COLLINSVILLE TC,111269,1_merged_3090847,3073757
b_69223,18286,1,1,WASHINGTON PARK - TO EMERSON PARK TC,111268,3_merged_3090848,3073754
a_62394,18312,1,1,TO NORTH HANLEY TC,111395,3_merged_3090845,3083402
b_69222,18286,1,1,WASHINGTON PARK - TO EMERSON PARK TC,111268,3_merged_3090848,3073752
a_67105,18348B,1,1,BLUE LINE TO SHREWSBURY LANSDOWNE I-44,111564,3_merged_3090845,3088972
b_69222,18286,1,1,WASHINGTON PARK - TO EMERSON PARK TC,111268,3_merged_3090848,3073750
b_69222,18286,1,1,WASHINGTON PARK - TO EMERSON PARK TC,111268,3_merged_3090848,3073751
b_62257,18230,1,1,TO MAPLEWOOD MANCHESTER TC VIA MAPLEWOOD COMMONS,111022,1_merged_3090847,3063383
b_69445,18272,1,1,ST. CLAIR SQ - TO COLLEGE STA,111198,1_merged_3090847,3074438
a_65598,18322,1,1,TO NORTH COUNTY TC,111434,3_merged_3090845,3085017
b_65102,18222,1,0,TO CENTRAL WEST END TC,110996,1_merged_3090847,3062175
b_65103,18222,1,0,TO CENTRAL WEST END TC,110996,1_merged_3090847,3062176
b_65105,18222,1,0,TO CENTRAL WEST END TC,110996,1_merged_3090847,3062177
b_65104,18222,1,0,TO CENTRAL WEST END TC,110996,1_merged_3090847,3062178
b_65102,18222,1,0,TO CENTRAL WEST END TC,110996,1_merged_3090847,3062179
b_67109,18274R,1,0,RED LINE TO SHILOH SCOTT,111213,1_merged_3090847,3069335
b_67108,18274B,1,0,BLUE LINE TO FAIRVIEW HEIGHTS,111208,1_merged_3090847,3069334
b_67112,18274B,1,0,BLUE LINE TO FAIRVIEW HEIGHTS,111208,1_merged_3090847,3069333
b_67105,18274B,1,0,BLUE LINE TO FAIRVIEW HEIGHTS,111208,1_merged_3090847,3069332
b_67116,18274B,1,0,BLUE LINE TO EMERSON PARK,111206,1_merged_3090847,3069331
b_67115,18274R,1,0,RED LINE TO SHILOH SCOTT,111213,1_merged_3090847,3069330
b_69104,18281,1,0,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,111251,1_merged_3090847,3072713
b_62538,18247,1,1,TO BROADWAY TAYLOR TC,111072,1_merged_3090847,3065453
b_62426,18230,1,1,TO MAPLEWOOD MANCHESTER TC VIA MAPLEWOOD COMMONS,111022,1_merged_3090847,3063384
a_65478,18318,1,1,TO NORTH HANLEY TC,111417,2_merged_3090846,3084077
b_67109,18274R,1,1,RED LINE TO LAMBERT AIRPORT TERMINAL #1,111223,1_merged_3090847,3069475
b_62232,18229,1,1,TO SHREWSBURY I-44 TC,111019,1_merged_3090847,3063282
b_62140,18223,1,1,TO SHREWSBURY I-44 TC,111001,3_merged_3090848,3062628
b_67101,18274R,1,1,RED LINE TO LAMBERT AIRPORT TERMINAL #1,111223,3_merged_3090848,3069995
b_62141,18223,1,1,TO SHREWSBURY I-44 TC,111001,3_merged_3090848,3062629
b_65105,18222,1,0,TO CENTRAL WEST END TC,110996,1_merged_3090847,3062198
a_69104,18334,1,0,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,111502,1_merged_3090844,3086540
b_65106,18222,1,0,TO CENTRAL WEST END TC,110996,1_merged_3090847,3062196
b_62405,18239,1,1,TO NORTH HANLEY TC,111041,1_merged_3090847,3064422
b_65101,18222,1,0,TO CENTRAL WEST END TC,110996,1_merged_3090847,3062197
a_65478,18318,1,1,TO NORTH HANLEY TC,111417,2_merged_3090846,3084079
b_65101,18222,1,0,TO CENTRAL WEST END TC,110996,1_merged_3090847,3062194
b_62854,18259,1,1,TO NORTH HANLEY TC,111144,2_merged_3090849,3067512
b_62138,18223,1,1,TO SHREWSBURY I-44 TC,111001,3_merged_3090848,3062627
b_62136,18223,1,1,TO SHREWSBURY I-44 TC,111001,3_merged_3090848,3062620
b_65814,18257,1,1,TO BROADWAY TAYLOR TC,111137,2_merged_3090849,3067245
b_65601,18277,1,0,HALLS FERRY EXP TO BROADWAY TAYLOR TC ONLY,111233,2_merged_3090849,3070228
b_62577,18248,1,0,TO SO COUNTY MALL,111074,3_merged_3090848,3065928
b_65103,18222,1,0,TO CENTRAL WEST END TC,110996,1_merged_3090847,3062193
a_62231,18302,1,0,TO CIVIC CENTER TC,111372,1_merged_3090844,3082165
a_62232,18302,1,0,TO CIVIC CENTER TC,111372,1_merged_3090844,3082164
a_62233,18302,1,0,TO CIVIC CENTER TC,111372,1_merged_3090844,3082167
a_62232,18302,1,0,TO CIVIC CENTER TC,111372,1_merged_3090844,3082166
a_62232,18302,1,0,TO CIVIC CENTER TC,111372,1_merged_3090844,3082161
a_62231,18302,1,0,TO CIVIC CENTER TC,111372,1_merged_3090844,3082160
a_62231,18302,1,0,TO CIVIC CENTER TC,111372,1_merged_3090844,3082163
a_62232,18302,1,0,TO CIVIC CENTER TC,111372,1_merged_3090844,3082162
b_69243,18268,1,1,O'FALLON FAIRVIEW HGHTS - TO FAIRVIEW HGHTS STA VIA ST. CLAIR SQUARE,111180,1_merged_3090847,3074564
b_69242,18268,1,1,O'FALLON FAIRVIEW HGHTS - TO FAIRVIEW HGHTS STA VIA ST. CLAIR SQUARE,111180,1_merged_3090847,3074565
a_65477,18318,1,1,TO NORTH HANLEY TC,111417,2_merged_3090846,3084078
b_69241,18268,1,1,O'FALLON FAIRVIEW HGHTS - TO FAIRVIEW HGHTS STA VIA ST. CLAIR SQUARE,111180,1_merged_3090847,3074567
a_62235,18302,1,0,TO CIVIC CENTER TC,111372,1_merged_3090844,3082169
a_62234,18302,1,0,TO CIVIC CENTER TC,111372,1_merged_3090844,3082168
b_69241,18268,1,1,O'FALLON FAIRVIEW HGHTS - TO FAIRVIEW HGHTS STA VIA ST. CLAIR SQUARE,111180,1_merged_3090847,3074562
b_69246,18268,1,1,O'FALLON FAIRVIEW HGHTS - TO FAIRVIEW HGHTS STA VIA ST. CLAIR SQUARE,111180,1_merged_3090847,3074563
b_65593,18277,1,0,HALLS FERRY EXP TO BROADWAY TAYLOR TC ONLY,111233,2_merged_3090849,3070224
b_69123,18264,1,0,MISSOURI AVE- ML KING,111159,2_merged_3090849,3076708
b_69124,18264,1,0,MISSOURI AVE- ML KING,111159,2_merged_3090849,3076709
b_69123,18264,1,0,MISSOURI AVE- ML KING,111159,2_merged_3090849,3076706
b_69124,18264,1,0,MISSOURI AVE- ML KING,111159,2_merged_3090849,3076707
b_69123,18264,1,0,MISSOURI AVE- ML KING,111159,2_merged_3090849,3076704
b_69124,18264,1,0,MISSOURI AVE- ML KING,111159,2_merged_3090849,3076705
b_69122,18264,1,0,MISSOURI AVE- ML KING,111159,2_merged_3090849,3076702
b_69121,18264,1,0,MISSOURI AVE- ML KING,111159,2_merged_3090849,3076703
b_69122,18264,1,0,MISSOURI AVE- ML KING,111159,2_merged_3090849,3076700
b_69121,18264,1,0,MISSOURI AVE- ML KING,111159,2_merged_3090849,3076701
b_65191,18237,1,0,TO CENTRAL WEST END TC,111036,1_merged_3090847,3064177
b_62575,18248,1,0,TO SO COUNTY MALL,111074,3_merged_3090848,3065922
b_65276,18231,1,0,TO ROCK ROAD TC,111023,3_merged_3090848,3063559
b_65274,18231,1,0,TO ROCK ROAD TC,111023,3_merged_3090848,3063558
b_62225,18228,1,0,TO SHREWSBURY I-44 TC,111015,3_merged_3090848,3063229
b_62225,18228,1,0,TO SHREWSBURY I-44 TC,111015,3_merged_3090848,3063228
b_62225,18228,1,0,TO SHREWSBURY I-44 TC,111015,3_merged_3090848,3063227
b_62225,18228,1,0,TO SHREWSBURY I-44 TC,111015,3_merged_3090848,3063226
b_62225,18228,1,0,TO SHREWSBURY I-44 TC,111015,3_merged_3090848,3063225
b_62224,18228,1,0,TO SHREWSBURY I-44 TC,111015,3_merged_3090848,3063224
b_62225,18228,1,0,TO SHREWSBURY I-44 TC,111015,3_merged_3090848,3063223
b_62225,18228,1,0,TO SHREWSBURY I-44 TC,111015,3_merged_3090848,3063222
b_62221,18228,1,1,TO STLCC MERAMEC,111016,2_merged_3090849,3063221
b_62225,18228,1,1,TO STLCC MERAMEC,111016,2_merged_3090849,3063220
b_65806,18257,1,1,TO BROADWAY TAYLOR TC,111137,2_merged_3090849,3067232
a_6294,18313,1,0,TO SHREWSBURY I-44 TC,111397,1_merged_3090844,3083418
a_6295,18313,1,0,TO SHREWSBURY I-44 TC,111397,1_merged_3090844,3083419
a_65362,18310,1,0,TO CENTRAL WEST END TC,111390,3_merged_3090845,3083148
a_65361,18310,1,1,TO W FLORISSANT,111391,3_merged_3090845,3083149
a_62851,18332,1,1,TO NORTH HANLEY TC,111497,2_merged_3090846,3086398
a_62852,18332,1,1,TO NORTH HANLEY TC,111497,2_merged_3090846,3086399
a_62851,18332,1,1,TO NORTH HANLEY TC,111497,2_merged_3090846,3086396
a_62852,18332,1,1,TO NORTH HANLEY TC,111497,2_merged_3090846,3086397
a_62855,18332,1,1,TO NORTH HANLEY TC,111497,2_merged_3090846,3086394
a_62399,18312,1,1,TO NORTH HANLEY TC,111395,3_merged_3090845,3083411
a_62853,18332,1,0,TO BALLAS TC VIA MO BAPTIST HOSP,111496,2_merged_3090846,3086392
a_65361,18310,1,0,TO CENTRAL WEST END TC,111390,3_merged_3090845,3083141
a_62853,18332,1,0,TO BALLAS TC VIA MO BAPTIST HOSP,111496,2_merged_3090846,3086390
a_62854,18332,1,0,TO BALLAS TC VIA MO BAPTIST HOSP,111496,2_merged_3090846,3086391
b_69244,18268,1,1,O'FALLON FAIRVIEW HGHTS - TO FAIRVIEW HGHTS STA VIA ST. CLAIR SQUARE,111178,3_merged_3090848,3074708
b_69241,18268,1,1,O'FALLON FAIRVIEW HGHTS - TO FAIRVIEW HGHTS STA VIA ST. CLAIR SQUARE,111178,3_merged_3090848,3074709
b_62576,18248,1,0,TO SO COUNTY MALL,111074,3_merged_3090848,3065924
b_69245,18268,1,1,O'FALLON FAIRVIEW HGHTS - TO FAIRVIEW HGHTS STA VIA ST. CLAIR SQUARE,111178,3_merged_3090848,3074700
b_69241,18268,1,1,O'FALLON FAIRVIEW HGHTS - TO FAIRVIEW HGHTS STA VIA ST. CLAIR SQUARE,111178,3_merged_3090848,3074701
b_69243,18268,1,1,O'FALLON FAIRVIEW HGHTS - TO FAIRVIEW HGHTS STA VIA ST. CLAIR SQUARE,111178,3_merged_3090848,3074702
b_69245,18268,1,1,O'FALLON FAIRVIEW HGHTS - TO FAIRVIEW HGHTS STA VIA ST. CLAIR SQUARE,111178,3_merged_3090848,3074703
b_69244,18268,1,1,O'FALLON FAIRVIEW HGHTS - TO FAIRVIEW HGHTS STA VIA ST. CLAIR SQUARE,111178,3_merged_3090848,3074704
b_69241,18268,1,1,O'FALLON FAIRVIEW HGHTS - TO FAIRVIEW HGHTS STA VIA ST. CLAIR SQUARE,111178,3_merged_3090848,3074705
b_69243,18268,1,1,O'FALLON FAIRVIEW HGHTS - TO FAIRVIEW HGHTS STA VIA ST. CLAIR SQUARE,111178,3_merged_3090848,3074706
b_69242,18268,1,1,O'FALLON FAIRVIEW HGHTS - TO FAIRVIEW HGHTS STA VIA ST. CLAIR SQUARE,111178,3_merged_3090848,3074707
b_65742,18255,1,0,TO DELMAR TC,111120,2_merged_3090849,3066797
b_65741,18255,1,0,TO DELMAR TC,111120,3_merged_3090848,3066829
a_65163,18298,1,1,TO RIVERVIEW TC,111363,1_merged_3090844,3081693
b_69124,18282,1,0,CAHOKIA - TO 5TH & MO TC,111256,2_merged_3090849,3073051
b_67103,18274B,1,1,BLUE LINE TO SHREWSBURY LANSDOWNE I-44,111219,3_merged_3090848,3069990
a_69243,18342,1,0,O'FALLON FAIRVIEW HGHTS - TO HWY 50 & WEBER VIA ST. CLAIR SQUARE,111525,3_merged_3090845,3087924
b_69123,18282,1,0,CAHOKIA - TO 5TH & MO TC,111256,2_merged_3090849,3073050
b_69124,18282,1,0,CAHOKIA - TO 5TH & MO TC,111256,2_merged_3090849,3073053
a_69104,18334,1,0,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,111502,2_merged_3090846,3086648
a_69105,18334,1,0,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,111502,2_merged_3090846,3086649
b_69161,18264,1,0,MISSOURI AVE- ML KING,111159,1_merged_3090847,3068192
b_69151,18264,1,0,MISSOURI AVE- ML KING,111159,1_merged_3090847,3068193
b_69161,18264,1,0,MISSOURI AVE- ML KING,111159,1_merged_3090847,3068194
b_69151,18264,1,0,MISSOURI AVE- ML KING,111159,1_merged_3090847,3068195
b_69161,18264,1,0,MISSOURI AVE- ML KING,111159,1_merged_3090847,3068196
b_69151,18264,1,0,MISSOURI AVE- ML KING,111159,1_merged_3090847,3068197
a_69107,18334,1,0,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,111502,2_merged_3090846,3086640
a_69103,18334,1,0,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,111502,2_merged_3090846,3086641
a_69102,18334,1,0,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,111502,2_merged_3090846,3086642
a_69101,18334,1,0,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,111502,2_merged_3090846,3086643
a_69105,18334,1,0,MAIN ST STATE ST - TO 5TH & MO VIA FAIRVIEW HGTS STA,111502,2_merged_3090846,3086644
